question,answer,priority,category,auto_resolution,source,intent_tag
"My computer is freezing and I don't know what to do, it's not a big deal but it's annoying","1. Try to restart your computer in safe mode. 2. Check for any driver updates. 3. If the issue persists, contact the IT helpdesk.",low,IT Support,True,synthetic_groq,computer_freezing_randomly
"J'ai un petit problème avec mon ordinateur, il gèle de temps en temps, mais ce n'est pas grave","1. Essayez de nettoyer les vents d'aération de votre ordinateur. 2. Vérifiez si votre ordinateur a des mises à jour de sécurité. 3. If the issue persists, contact the IT helpdesk.",low,IT Support,True,synthetic_groq,computer_freezing_randomly
j'ai un écran bleu sur mon ordinateur et je ne peux plus travailler,"1. Éteignez votre ordinateur et redémarrez-le. 2. Si le problème persiste, vérifiez si vos pilotes de périphériques sont à jour. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,blue_screen_of_death
"my computer just crashed with a blue screen, what do i do?","1. Note the error message on the blue screen, if possible. 2. Restart your computer in safe mode and try to identify the cause. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,blue_screen_of_death
"j'ai un problème avec mon pc, il fait écran bleu et je ne sais pas pourquoi","1. Vérifiez si vos logiciels antivirus et antispyware sont à jour. 2. Exécutez un scan de votre disque dur pour détecter les erreurs. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,blue_screen_of_death
"blue screen of death on my laptop, please help its urgent","1. Unplug any external devices and restart your laptop. 2. Run a system restore to a previous point when your laptop was working correctly. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,blue_screen_of_death
mon ordinateur fait écran bleu lorsqu'il démarre,"1. Vérifiez les paramètres de démarrage de votre ordinateur. 2. Essayez de démarrer votre ordinateur en mode sans échec. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,blue_screen_of_death
"i get a blue screen when i start my computer, what can i do","1. Check for any loose connections or faulty hardware. 2. Run a memory check to identify any issues with your RAM. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,blue_screen_of_death
j'ai un écran bleu sur mon pc et je ne peux plus accéder à mes fichiers,"1. Essayez de récupérer vos fichiers en démarrant votre ordinateur en mode récupération. 2. Vérifiez si vos fichiers sont sauvegardés sur un disque dur externe ou dans le cloud. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,blue_screen_of_death
my computer is showing a blue screen and i need help ASAP,"1. Stay calm and note any error messages on the screen. 2. Try to restart your computer in safe mode to troubleshoot the issue. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,blue_screen_of_death
"My computer won't turn on, what do I do?","1. Check if the power cord is properly connected to both the computer and the wall outlet. 2. Verify that the outlet is working by plugging in another device. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_won't_turn_on
"J'ai un problème avec mon ordinateur, il ne s'allume pas","1. Assurez-vous que le cordon d'alimentation est correctement connecté à la fois à l'ordinateur et à la prise de courant. 2. Vérifiez que la prise est fonctionnelle en branchant un autre appareil. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_won't_turn_on
"Urgent, my PC is dead and I have a meeting in an hour","1. Quickly check the power button and ensure it's functioning correctly. 2. Try pressing the power button for an extended period, sometimes this can resolve the issue. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_won't_turn_on
"I think my computer is broken, it won't turn on at all","1. Check for any visible signs of physical damage. 2. Ensure all internal components, such as the RAM and graphics card, are securely connected. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_won't_turn_on
"Mon ordinateur ne fonctionne plus, aidez-moi","1. Essayez de débrancher tous les périphériques et de reconnecter only les nécessaires. 2. Vérifiez si le problème persiste avec les périphériques déconnectés. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_won't_turn_on
I spilled water on my computer and now it won't turn on,"1. Immediately unplug the power cord to prevent any short circuits. 2. Let the computer dry completely before attempting to turn it on. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_won't_turn_on
"My computer is not turning on, is it the battery?","1. If your computer has a removable battery, try taking it out and plugging in the power cord. 2. If it turns on, the issue might be with the battery. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_won't_turn_on
I've tried everything and my computer still won't turn on,"1. Double-check all connections, including the power cord and any internal components. 2. If you've recently installed any new hardware, try removing it and see if the issue resolves. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_won't_turn_on
"My Windows update is stuck, what do I do?","1. Restart your computer to see if the update will complete. 2. If the issue persists, check the Windows Update settings to ensure it is configured to download and install updates automatically. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,windows_update_stuck
"J'ai un problème avec la mise à jour de Windows, elle est bloquée","1. Redémarrez votre ordinateur pour voir si la mise à jour se termine. 2. Vérifiez les paramètres de mise à jour de Windows pour vous assurer qu'ils sont configurés pour télécharger et installer les mises à jour automatiquement. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,windows_update_stuck
"I'm trying to update Windows but it's not working, can you help?","1. Check your internet connection to ensure it is stable. 2. Run the Windows Update troubleshooter to identify and fix any issues. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,windows_update_stuck
Urgent: my computer is stuck on a Windows update and I have a meeting in an hour,"1. Try to restart your computer immediately to see if the update will complete. 2. If the issue persists, try to cancel the update and restart your computer again. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,windows_update_stuck
"Windows update is taking forever, is this normal?","1. Check the Windows Update settings to see if there are any pending updates. 2. Look for any error messages or codes that may indicate an issue. 3. If the issue persists, contact the IT helpdesk.",low,IT Support,True,synthetic_groq,windows_update_stuck
"Mise à jour de Windows bloquée, que faire?","1. Vérifiez si votre connexion internet est stable. 2. Exécutez le dépanneur de mise à jour de Windows pour identifier et résoudre les problèmes. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,windows_update_stuck
"I'm getting an error message during Windows update, what does it mean?","1. Take a screenshot of the error message and note the error code. 2. Search online for the error code to see if there are any known solutions. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,windows_update_stuck
"Windows update failed, how can I fix it?","1. Restart your computer and try to update again. 2. Run the System File Checker tool to scan for corrupted system files. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,windows_update_stuck
"My computer is making a really loud noise, like a plane taking off, what's wrong with it?","1. Check if the CPU fan is clean and free of dust. 2. Ensure proper airflow around your computer. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,cpu_fan_loud_noise
"J'ai un problème avec mon ordinateur, le ventilateur fait beaucoup de bruit, c'est grave?","1. Vérifiez si le filtre à air est bouché. 2. Assurez-vous que le ventilateur soit propre et exempt de poussière. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,cpu_fan_loud_noise
"I'm trying to work but my CPU fan is so loud I can barely concentrate, please help!","1. Try to adjust the fan settings in your computer's BIOS. 2. Check for any blockages in the fan. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,cpu_fan_loud_noise
